상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
가온한식뷔페,소매,종합 소매,편의점,경기도 화성시 장안면 포승장안로1186번길 6,445944.0,18583,126.849351793619,37.0708555369957
지에스더프레시북,소매,종합 소매,슈퍼마켓,경기도 하남시 위례학암로 18,465240.0,13010,127.158379179697,37.4879724074056
지에스25부천,소매,종합 소매,편의점,경기도 부천시 소사구 양지로184번길 8-4,422080.0,14784,126.821744268926,37.4683471590159
인스토어,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 강매로 124-5,412222.0,10441,126.843536702618,37.5992933345355
이마트24분당아름,소매,종합 소매,편의점,경기도 성남시 분당구 판교로 445,463840.0,13522,127.123338986656,37.4057516336197
지에스GS25운정,소매,종합 소매,편의점,경기도 파주시 가람로 61,413190.0,10870,126.756806276766,37.7348428617086
씨유광명필점,소매,종합 소매,편의점,경기도 광명시 광명로832번길 9,423017.0,14273,126.852719432565,37.4732372582247
씨스페이스,소매,종합 소매,편의점,경기도 성남시 수정구 위례광장로 9-9,461210.0,13646,127.141159507149,37.464513940655
상록만물,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 반석로 78,426811.0,15542,126.868437285166,37.2964480428871
세븐일레븐오이도남길점,소매,종합 소매,편의점,경기도 시흥시 오이도1길 38,429867.0,15015,126.689841036058,37.3410761871012
씨유화성문학교차로점,소매,종합 소매,편의점,경기도 화성시 정남면 서봉로 932,445961.0,18522,126.96717287656,37.1564397112367
와인앤아트,소매,종합 소매,편의점,경기도 의정부시 오목로 196,480090.0,11813,127.099300016649,37.7439805024246
그린마트,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 원곡공원로 20,425845.0,15376,126.79345996641,37.3330039800191
CU고양신원당점,소매,종합 소매,편의점,경기도 고양시 덕양구 고양대로1384번길 35,412710.0,10468,126.837237790978,37.6525240745729
제일슈퍼,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 성남대로1151번길 8,462829.0,13376,127.128151117422,37.432596848856
세븐일레븐병점,소매,종합 소매,편의점,경기도 화성시 병점로 37-6,445390.0,18401,127.038359636438,37.2109428282286
세븐안양유원지점주,소매,종합 소매,편의점,경기도 안양시 만안구 예술공원로 196,430041.0,13911,126.927587025664,37.4197055277227
이마트24SMART대제3공학관,소매,종합 소매,편의점,경기도 용인시 처인구 명지로 116,449728.0,17058,127.190180572464,37.2218071788805
데이파크,소매,종합 소매,슈퍼마켓,경기도 화성시 우정읍 궁평항로 75,445951.0,18570,126.760233664933,37.0537056696637
아이지에이마트의정부,소매,종합 소매,편의점,경기도 의정부시 시민로156번길 23,480011.0,11698,127.051675647035,37.7363617732417
부흥상회,소매,종합 소매,슈퍼마켓,경기도 포천시 관인면 찬우물길 127,487931.0,11101,127.273891853394,38.1668817393597
금메달슈퍼마켓,소매,종합 소매,슈퍼마켓,경기도 파주시 책향기로 423,413100.0,10874,126.718930275568,37.7249200636681
이마트24용인,소매,종합 소매,편의점,경기도 용인시 처인구 남사읍 경기동로 286,449884.0,17118,127.156865556454,37.1412477114601
아이지에이마트,소매,종합 소매,편의점,경기도 성남시 중원구 희망로 314,462813.0,13225,127.15930525879,37.434171785857
GS25의정,소매,종합 소매,편의점,경기도 의정부시 호동로 52,480871.0,11631,127.042085101674,37.7289866394112
미니마트,소매,종합 소매,슈퍼마켓,경기도 광주시 초월읍 산수로 196,464968.0,12732,127.316829177335,37.3788474527916
이마트24광주용수점,소매,종합 소매,편의점,경기도 광주시 초월읍 용수길 31-5,464970.0,12733,127.304993223871,37.3836089283934
지에스25여주,소매,종합 소매,편의점,경기도 여주시 여주남로 74,469109.0,12645,127.612942108859,37.2821845255202
씨유용인삼환점,소매,종합 소매,편의점,경기도 용인시 처인구 중부대로 1352,449927.0,17061,127.19474320032,37.2347117571525
씨유백현카페,소매,종합 소매,편의점,경기도 성남시 분당구 판교역로50번길 30,463420.0,13536,127.111731213854,37.385120766518
솔밭상회,소매,종합 소매,슈퍼마켓,경기도 양주시 은현면 평화로1889번길 153,482863.0,11429,127.046500153507,37.8595522477692
한중식품2,소매,종합 소매,슈퍼마켓,경기도 오산시 오산로 272,447801.0,18136,127.068711669936,37.1513153360332
해피마트동오점,소매,종합 소매,슈퍼마켓,경기도 화성시 향남읍 발안로474번길 1,445929.0,18624,126.959250110965,37.1306579117459
지에스25제부매바위점,소매,종합 소매,편의점,경기도 화성시 서신면 해안길 218,445883.0,18553,126.618763810883,37.1606787566971
아람유통,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 예술대학로 17,425868.0,15360,126.836516355281,37.3186908404781
기윤준,소매,종합 소매,슈퍼마켓,경기도 화성시 병점2로 30,445360.0,18414,127.040283485412,37.2060855270033
이마트24연천초성리점,소매,종합 소매,편의점,경기도 연천군 청산면 청신로 97,486852.0,11023,127.069286770435,37.9833934577329
예스플러스진위,소매,종합 소매,슈퍼마켓,경기도 평택시 진위면 진위산단로 53-95,451862.0,17709,127.080018061465,37.1235645668455
지구돌봄협동조합,소매,종합 소매,슈퍼마켓,경기도 광명시 하안로288번길 8,423849.0,14306,126.881553636382,37.4618538759189
세븐일레븐포천일고점,소매,종합 소매,편의점,경기도 포천시 군내면 청군로 3433-1,487871.0,11153,127.20468884639,37.8947456890156
스윗이글루,소매,종합 소매,슈퍼마켓,경기도 고양시 일산동구 대산로31번길 23-2,410828.0,10362,126.772378717782,37.6692830973702
아시안마트,소매,종합 소매,슈퍼마켓,경기도 이천시 중리천로31번길 41,467020.0,17368,127.439157544414,37.2808664451389
지에스25평택,소매,종합 소매,편의점,경기도 평택시 조개터로16번길 35,450020.0,17915,127.103621952409,36.9881149401256
세븐일레븐안산매화점,소매,종합 소매,편의점,경기도 안산시 상록구 매화로 18-1,426857.0,15518,126.86130474074,37.3050898438922
세븐일레븐용인,소매,종합 소매,편의점,경기도 용인시 처인구 백옥대로 1132-1,449924.0,17052,127.208970354972,37.2366788165234
GS25둔전,소매,종합 소매,편의점,경기도 용인시 처인구 포곡읍 포곡로108번길 7,449812.0,17027,127.218270071939,37.2687661724163
화서공판장,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 팔달로141번길 22,442858.0,16439,127.004115771525,37.2808250024318
법전빌딩구내매점,소매,종합 소매,슈퍼마켓,경기도 의정부시 녹양로34번길 30,480808.0,11616,127.034042562249,37.7540632066393
세븐일레븐화성석천점,소매,종합 소매,편의점,경기도 화성시 우정읍 기아자동차로 386,445951.0,18572,126.780485889498,37.0559705197532
이마트24광명자이,소매,종합 소매,편의점,경기도 광명시 새빛공원로 67,423090.0,14348,126.888386922471,37.4196750177163
세븐일레븐동백,소매,종합 소매,편의점,경기도 용인시 기흥구 평촌1로8번길 14,446911.0,17001,127.153138405441,37.2853663670953
지에스25안산패션타운점,소매,종합 소매,편의점,경기도 안산시 상록구 삼리1길 48,426894.0,15504,126.846044908321,37.3043050969161
씨유양평,소매,종합 소매,편의점,경기도 양평군 양평읍 중앙로 63,476801.0,12551,127.496262020532,37.4954426189914
통일촌구판장,소매,종합 소매,슈퍼마켓,경기도 파주시 군내면 통일촌길 220,413920.0,10800,126.731181744373,37.9063019300135
서울슈퍼,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 백옥대로 1276,449935.0,17043,127.212926409596,37.2488628913651
햇님하나마트,소매,종합 소매,슈퍼마켓,경기도 성남시 수정구 수정북로11번길 1,461824.0,13310,127.1308671678,37.4415769938863
하북마트,소매,종합 소매,슈퍼마켓,경기도 평택시 진위면 서탄로 58,451864.0,17706,127.057182915582,37.1040967560523
허니할인마트,소매,종합 소매,슈퍼마켓,경기도 화성시 향남읍 행정죽전로4길 17,445926.0,18602,126.925111051168,37.1257214588174
이마트24용인보라한일점,소매,종합 소매,편의점,경기도 용인시 기흥구 한보라2로 188,446902.0,17083,127.105887396081,37.2441053066037
문지상회,소매,종합 소매,슈퍼마켓,경기도 화성시 송산면 송산로 623,445873.0,18546,126.692197118283,37.253114426949
굿마트신하,소매,종합 소매,편의점,경기도 이천시 부발읍 대산로 529,467863.0,17327,127.482371157891,37.2638219024751
세븐의정부가능５호점주,소매,종합 소매,편의점,경기도 의정부시 호국로 1065,480811.0,11619,127.022385106717,37.7422723245662
이마트24병점진안원룸점,소매,종합 소매,편의점,경기도 화성시 병점4로 23,445390.0,18391,127.033798050062,37.2132148637105
화정상회,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 화중로130번길 5-3,412826.0,10477,126.832248231346,37.6389482833605
설성식품,소매,종합 소매,슈퍼마켓,경기도 이천시 설성면 설장로 8,467881.0,17411,127.51982416521,37.132796023265
지에스의정그린빌점,소매,종합 소매,편의점,경기도 의정부시 부용로 45,480927.0,11751,127.063201999508,37.7497265335537
씨유광주선동,소매,종합 소매,편의점,경기도 광주시 초월읍 산수로 196,464968.0,12732,127.316829177335,37.3788474527916
현대그린마트,소매,종합 소매,슈퍼마켓,경기도 부천시 오정구 역곡로496번길 26,421804.0,14407,126.818195648101,37.528618998602
지에스25병점느치미점,소매,종합 소매,편의점,경기도 화성시 병점2로 76,445763.0,18415,127.044790702366,37.208174346334
크리스탈,소매,종합 소매,슈퍼마켓,경기도 포천시 관인면 관인로39번길 42-11,487935.0,11101,127.245793285477,38.1554303718379
개미슈퍼,소매,종합 소매,슈퍼마켓,경기도 의정부시 태평로46번길 31,480011.0,11698,127.052844002765,37.7361360128045
GS25영통해광점,소매,종합 소매,편의점,경기도 수원시 영통구 청명로21번길 15,443470.0,16705,127.079137030821,37.2499019004576
씨유감일,소매,종합 소매,편의점,경기도 하남시 감일순환로 130-1,465190.0,13000,127.160987520803,37.5126293929809
더마트,소매,종합 소매,슈퍼마켓,경기도 오산시 외삼미로91번길 5,447230.0,18111,127.058703638401,37.1940578000206
아시아마트,소매,종합 소매,슈퍼마켓,경기도 여주시 가남읍 태평중앙2길 19,469884.0,12662,127.544525526121,37.2032640411448
GS25이천대호점,소매,종합 소매,편의점,경기도 이천시 애련정로125번길 33,467807.0,17363,127.448148538471,37.2815445631329
대성슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 중부대로87번길 15,442836.0,16246,127.025866107621,37.2772180885831
씨유파주운정공원점,소매,종합 소매,편의점,경기도 파주시 와석순환로192번길 14-34,413100.0,10901,126.741539030417,37.7145295544275
에스피매점,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 평천로832번길 30,420803.0,14521,126.783167363514,37.5138195019428
세븐다산대림점,소매,종합 소매,편의점,경기도 남양주시 다산중앙로20번길 10-4,,12285,127.156202579029,37.6154123702106
군자플러스마트,소매,종합 소매,슈퍼마켓,경기도 시흥시 군자로477번길 6,429801.0,15068,126.784041541662,37.3475117485422
한이네如意식품,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 부일로483번길 34,420822.0,14640,126.784295860735,37.4872058988628
탱큐담배슈퍼,소매,종합 소매,슈퍼마켓,경기도 양주시 평화로1261번길 4,482100.0,11497,127.045375051996,37.8037475175183
지에스25장항우리점,소매,종합 소매,편의점,경기도 고양시 일산동구 장항로 337,410835.0,10428,126.7630026761,37.6450643051269
지에스25화성석천,소매,종합 소매,편의점,경기도 화성시 우정읍 남양만로 761,445951.0,18572,126.795509240719,37.0506269738244
대성상회,소매,종합 소매,슈퍼마켓,경기도 하남시 산곡동로 98,465816.0,13025,127.227378710329,37.5114750852271
세븐상대원길목점,소매,종합 소매,편의점,경기도 성남시 중원구 순환로130번길 11,462807.0,13213,127.180042590142,37.4356737443136
보승슈퍼,소매,종합 소매,슈퍼마켓,경기도 여주시 금사면 이포로 4,469832.0,12604,127.532223229598,37.3903280499026
세븐용인제일메디점,소매,종합 소매,편의점,경기도 용인시 처인구 포곡읍 포곡로 220,449812.0,17027,127.22754742284,37.2758038399017
샤르르,소매,종합 소매,슈퍼마켓,경기도 파주시 문산읍 독산로 42,413904.0,10822,126.783697382557,37.8579122314965
도드람양돈협동조합,소매,종합 소매,슈퍼마켓,경기도 이천시 부발읍 경충대로 1917,467861.0,17405,127.502524309215,37.2411941911251
달퐁아이스크림,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 백양로 13,412827.0,10503,126.83254683888,37.6270557083598
세븐일레븐광명오리로점,소매,종합 소매,편의점,경기도 광명시 오리로985번안길 23,423858.0,14285,126.850999139469,37.479911577487
양평종가청정원,소매,종합 소매,슈퍼마켓,경기도 남양주시 와부읍 안골로50번길 15,472908.0,12269,127.235546050182,37.5873229940063
금강슈퍼마켓,소매,종합 소매,슈퍼마켓,경기도 동두천시 중앙로 355-1,483800.0,11324,127.05641602477,37.9131001946831
초록마을신곡점,소매,종합 소매,슈퍼마켓,경기도 의정부시 추동로 9,480833.0,11740,127.057069523867,37.7429904195076
씨유다산,소매,종합 소매,편의점,경기도 남양주시 다산중앙로82번길 84,,12249,127.163925333173,37.619726633682
