상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
유니온스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 남양주시 화도읍 북한강로 1729-8,472842.0,12192,127.369660312262,37.6612831861464
플로우짐,예술·스포츠,스포츠 서비스,헬스장,경기도 고양시 덕양구 화신로272번길 38,412827.0,10500,126.831888715427,37.6325688023844
남양주탁구클럽,예술·스포츠,스포츠 서비스,탁구장,경기도 남양주시 경춘로1308번길 8-9,472936.0,12218,127.239008379889,37.6503129702851
골드골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 구리시 이문안로 147,471827.0,11942,127.147852457479,37.5912315582729
크로스핏핫플레이스구성역점,예술·스포츠,스포츠 서비스,헬스장,경기도 용인시 기흥구 용구대로2394번길 14,446511.0,16921,127.108367839149,37.2998053878631
대건도장,예술·스포츠,스포츠 서비스,테니스장,경기도 남양주시 호평로 90,472788.0,12151,127.250054127567,37.6562815944864
영천스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 화성시 지산1길 25-5,445130.0,18466,127.11113163567,37.2080315697396
티랩판교,예술·스포츠,스포츠 서비스,헬스장,경기도 성남시 분당구 판교역로14번길 16,463420.0,13536,127.111425965585,37.3848687680127
힐링당구장,예술·스포츠,스포츠 서비스,당구장,경기도 하남시 대청로 33,465810.0,12947,127.215995097941,37.5411033242884
캠퍼스당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 남양주시 화도읍 맷돌로 112,472845.0,12175,127.302517595323,37.6574921668571
로얄바디피트니스,예술·스포츠,스포츠 서비스,헬스장,경기도 화성시 봉담읍 와우로 24,445897.0,18320,126.969062980641,37.2145311781778
피트니스M,예술·스포츠,스포츠 서비스,헬스장,경기도 용인시 수지구 만현로 113,448132.0,16930,127.085355120182,37.3064828770193
휘트니스클럽S,예술·스포츠,스포츠 서비스,헬스장,경기도 수원시 팔달구 매산로 2-10,442081.0,16461,127.002333701499,37.2663002746869
빅당구장,예술·스포츠,스포츠 서비스,당구장,경기도 하남시 신장로 179,465807.0,12974,127.199463552056,37.5410603252723
제이당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 여주시 가남읍 태평중앙2길 20,469884.0,12662,127.544931549319,37.203334257316
벨로짐,예술·스포츠,스포츠 서비스,헬스장,경기도 광명시 신기로 15,423090.0,14344,126.883031052809,37.4204176847006
아이풀피파크,예술·스포츠,스포츠 서비스,수영장,경기도 수원시 영통구 영통로 305,443803.0,16676,127.061545133431,37.2534354324858
윈윈당구장,예술·스포츠,스포츠 서비스,당구장,경기도 고양시 덕양구 고양대로 1381,412807.0,10464,126.837596019873,37.6545427673027
바른운동PT평촌,예술·스포츠,스포츠 서비스,헬스장,경기도 의왕시 내손중앙로 4,437082.0,16024,126.976862118443,37.3890817261727
스타코주,예술·스포츠,스포츠 서비스,골프 연습장,경기도 안산시 상록구 감골1로 35,426751.0,15624,126.851040481923,37.2877954916126
교하스포츠클라이밍짐,예술·스포츠,스포츠 서비스,테니스장,경기도 파주시 책향기로 277,413120.0,10884,126.711303288927,37.7202256030825
두성디엔에스,예술·스포츠,스포츠 서비스,골프 연습장,경기도 수원시 영통구 청명로 28,443470.0,16710,127.080658496191,37.2497296754705
민현,예술·스포츠,스포츠 서비스,골프 연습장,경기도 남양주시 수동면 소래비로 203,472852.0,12034,127.324139429533,37.6676698403183
수리산탁구클럽,예술·스포츠,스포츠 서비스,탁구장,경기도 군포시 번영로 380-1,435857.0,15870,126.926469549464,37.3493889583424
